holding_id,sec16_otherproducts__id,s16q02a,s16q02b,s16q03,s16q03_unit,s16q04,s16q05,s16q06d,s16q06e
05-34-96-42,Animal dung from ruminants and poultry,,,,,No,,,
05-35-53-41,Animal dung from ruminants and poultry,,,,,No,,,
05-35-71-01,Animal dung from ruminants and poultry,,,,,No,,,
05-35-95-04,Animal dung from ruminants and poultry,,,,,No,,,
05-36-46-16,Animal dung from ruminants and poultry,,,,,No,,,
05-36-96-30,Animal dung from ruminants and poultry,,,,,No,,,
05-37-28-17,Animal dung from ruminants and poultry,,,,,No,,,
05-37-44-61,Animal dung from ruminants and poultry,,,,,No,,,
05-37-51-69,Animal dung from ruminants and poultry,,,,,No,,,
05-37-67-04,Animal dung from ruminants and poultry,,,,,No,,,
05-37-74-60,Animal dung from ruminants and poultry,,,,,No,,,
05-37-87-17,Animal dung from ruminants and poultry,,,,,No,,,
05-38-76-03,Animal dung from ruminants and poultry,,,,,No,,,
05-38-80-71,Animal dung from ruminants and poultry,,,,,No,,,
05-39-69-73,Animal dung from ruminants and poultry,,,,,No,,,
05-39-92-38,Animal dung from ruminants and poultry,,,,,No,,,
05-40-19-23,Animal dung from ruminants and poultry,,,,,No,,,
05-40-72-32,Animal dung from ruminants and poultry,,,,,No,,,
05-40-96-94,Animal dung from ruminants and poultry,,,,,No,,,
05-41-46-20,Animal dung from ruminants and poultry,,,,,No,,,
05-41-86-73,Animal dung from ruminants and poultry,,,,,No,,,
05-42-28-42,Animal dung from ruminants and poultry,,,,,No,,,
05-42-64-02,Animal dung from ruminants and poultry,,,,,No,,,
05-42-75-21,Animal dung from ruminants and poultry,,,,,No,,,
05-43-94-47,Animal dung from ruminants and poultry,,,,,No,,,
05-43-96-92,Animal dung from ruminants and poultry,,,,,No,,,
05-44-48-30,Animal dung from ruminants and poultry,,,,,No,,,
05-44-60-07,Animal dung from ruminants and poultry,,,,,No,,,
05-45-00-90,Animal dung from ruminants and poultry,,,,,No,,,
05-45-07-26,Animal dung from ruminants and poultry,,,,,No,,,
05-45-43-27,Animal dung from ruminants and poultry,,,,,No,,,
05-46-81-78,Animal dung from ruminants and poultry,,,,,No,,,
05-47-02-49,Animal dung from ruminants and poultry,,,,,No,,,
05-47-66-32,Animal dung from ruminants and poultry,,,,,No,,,
05-48-01-22,Animal dung from ruminants and poultry,,,,,No,,,
05-48-79-83,Animal dung from ruminants and poultry,,,,,No,,,
05-48-82-65,Animal dung from ruminants and poultry,,,,,No,,,
05-49-16-73,Animal dung from ruminants and poultry,,,,,No,,,
05-49-39-31,Animal dung from ruminants and poultry,,,,,No,,,
05-49-67-24,Animal dung from ruminants and poultry,,,,,No,,,
05-49-71-82,Animal dung from ruminants and poultry,,,,,No,,,
05-49-89-53,Animal dung from ruminants and poultry,,,,,No,,,
05-50-43-59,Animal dung from ruminants and poultry,,,,,No,,,
05-50-79-13,Animal dung from ruminants and poultry,,,,,No,,,
05-50-86-45,Animal dung from ruminants and poultry,,,,,No,,,
05-51-24-06,Animal dung from ruminants and poultry,,,,,No,,,
05-51-38-01,Animal dung from ruminants and poultry,,,,,No,,,
05-51-41-95,Animal dung from ruminants and poultry,,,,,No,,,
05-52-15-07,Animal dung from ruminants and poultry,,,,,No,,,
05-52-60-84,Animal dung from ruminants and poultry,,,,,No,,,
05-52-64-23,Animal dung from ruminants and poultry,,,,,No,,,
05-53-02-37,Animal dung from ruminants and poultry,,,,,No,,,
05-53-21-50,Animal dung from ruminants and poultry,,,,,No,,,
05-53-59-30,Animal dung from ruminants and poultry,,,,,No,,,
05-53-68-21,Animal dung from ruminants and poultry,,,,,No,,,
05-53-80-22,Animal dung from ruminants and poultry,,,,,No,,,
05-54-24-18,Sting/Stingless bee honey,2,0,20,Litres,Yes,18,5667,
05-54-53-98,Animal dung from ruminants and poultry,,,,,No,,,
05-54-99-86,Animal dung from ruminants and poultry,,,,,No,,,
05-55-70-57,Animal dung from ruminants and poultry,,,,,No,,,
05-55-73-07,Animal dung from ruminants and poultry,,,,,No,,,
05-56-01-99,Animal dung from ruminants and poultry,,,,,No,,,
05-56-08-72,Animal dung from ruminants and poultry,,,,,Yes,,,26667
05-56-42-04,Animal dung from ruminants and poultry,,,,,No,,,
05-56-86-37,Animal dung from ruminants and poultry,,,,,No,,,
05-57-48-87,Animal dung from ruminants and poultry,,,,,No,,,
05-57-82-26,Animal dung from ruminants and poultry,,,,,No,,,
05-58-08-78,Animal dung from ruminants and poultry,,,,,No,,,
05-58-13-74,Sting/Stingless bee honey,7,0,10,KG,Yes,9,11333,
05-58-13-74,Animal dung from ruminants and poultry,,,,,No,,,
05-59-11-86,Animal dung from ruminants and poultry,,,,,No,,,
05-59-57-45,Animal dung from ruminants and poultry,,,,,No,,,
05-59-76-36,Animal dung from ruminants and poultry,,,,,No,,,
05-59-87-37,Animal dung from ruminants and poultry,,,,,No,,,
05-60-53-35,Animal dung from ruminants and poultry,,,,,No,,,
05-60-70-44,Animal dung from ruminants and poultry,,,,,No,,,
05-61-42-09,Animal dung from ruminants and poultry,,,,,No,,,
05-61-50-58,Animal dung from ruminants and poultry,,,,,No,,,
05-62-02-91,Animal dung from ruminants and poultry,,,,,No,,,
05-62-12-27,Animal dung from ruminants and poultry,,,,,No,,,
05-62-46-93,Sting/Stingless bee honey,10,0,100,Litres,Yes,100,20000,
05-62-46-93,Animal dung from ruminants and poultry,,,,,No,,,
05-62-80-19,Animal dung from ruminants and poultry,,,,,No,,,
05-62-91-95,Animal dung from ruminants and poultry,,,,,No,,,
05-63-02-95,Animal dung from ruminants and poultry,,,,,No,,,
05-63-03-06,Animal dung from ruminants and poultry,,,,,No,,,
05-63-07-82,Sting/Stingless bee honey,2,0,20,Litres,Yes,15,12000,
05-63-07-82,Animal dung from ruminants and poultry,,,,,No,,,
05-63-17-65,Animal dung from ruminants and poultry,,,,,Yes,,,43333
05-63-21-72,Animal dung from ruminants and poultry,,,,,No,,,
05-63-70-28,Animal dung from ruminants and poultry,,,,,No,,,
05-64-14-53,Animal dung from ruminants and poultry,,,,,No,,,
05-64-27-50,Animal dung from ruminants and poultry,,,,,No,,,
05-64-86-23,Sting/Stingless bee honey,40,0,240,Litres,Yes,240,3333,
05-64-91-29,Animal dung from ruminants and poultry,,,,,No,,,
05-65-09-53,Animal dung from ruminants and poultry,,,,,No,,,
05-65-52-34,Animal dung from ruminants and poultry,,,,,No,,,
05-65-67-32,Animal dung from ruminants and poultry,,,,,No,,,
05-65-77-97,Animal dung from ruminants and poultry,,,,,No,,,
05-65-99-88,Animal dung from ruminants and poultry,,,,,No,,,
05-66-37-32,Animal dung from ruminants and poultry,,,,,No,,,
05-66-55-75,Animal dung from ruminants and poultry,,,,,No,,,
05-66-71-72,Animal dung from ruminants and poultry,,,,,No,,,
05-66-87-68,Animal dung from ruminants and poultry,,,,,No,,,
05-67-26-99,Animal dung from ruminants and poultry,,,,,No,,,
05-67-38-01,Animal dung from ruminants and poultry,,,,,No,,,
05-67-55-15,Animal dung from ruminants and poultry,,,,,No,,,
05-68-19-32,Animal dung from ruminants and poultry,,,,,No,,,
05-68-25-57,Animal dung from ruminants and poultry,,,,,No,,,
05-68-49-83,Animal dung from ruminants and poultry,,,,,No,,,
05-68-59-03,Animal dung from ruminants and poultry,,,,,No,,,
05-69-09-79,Animal dung from ruminants and poultry,,,,,No,,,
05-69-43-80,Animal dung from ruminants and poultry,,,,,No,,,
05-69-49-20,Animal dung from ruminants and poultry,,,,,No,,,
05-70-06-30,Animal dung from ruminants and poultry,,,,,No,,,
05-70-06-91,Animal dung from ruminants and poultry,,,,,No,,,
05-70-58-93,Animal dung from ruminants and poultry,,,,,No,,,
05-70-74-16,Animal dung from ruminants and poultry,,,,,No,,,
05-71-29-58,Animal dung from ruminants and poultry,,,,,No,,,
05-71-63-34,Animal dung from ruminants and poultry,,,,,No,,,
05-72-16-73,Animal dung from ruminants and poultry,,,,,No,,,
05-72-35-62,Animal dung from ruminants and poultry,,,,,No,,,
05-72-55-63,Animal dung from ruminants and poultry,,,,,No,,,
05-72-55-74,Animal dung from ruminants and poultry,,,,,No,,,
05-72-80-69,Animal dung from ruminants and poultry,,,,,No,,,
05-72-98-82,Animal dung from ruminants and poultry,,,,,No,,,
05-73-15-14,Animal dung from ruminants and poultry,,,,,No,,,
05-73-55-27,Animal dung from ruminants and poultry,,,,,No,,,
05-73-73-65,Animal dung from ruminants and poultry,,,,,No,,,
05-74-87-85,Animal dung from ruminants and poultry,,,,,No,,,
05-75-23-31,Animal dung from ruminants and poultry,,,,,No,,,
05-75-60-48,Animal dung from ruminants and poultry,,,,,No,,,
05-75-79-27,Animal dung from ruminants and poultry,,,,,No,,,
05-76-37-56,Animal dung from ruminants and poultry,,,,,No,,,
05-76-48-59,Animal dung from ruminants and poultry,,,,,No,,,
05-76-57-70,Animal dung from ruminants and poultry,,,,,No,,,
05-77-00-92,Animal dung from ruminants and poultry,,,,,No,,,
05-77-72-24,Animal dung from ruminants and poultry,,,,,Yes,,,40000
05-77-95-71,Animal dung from ruminants and poultry,,,,,No,,,
05-78-09-72,Animal dung from ruminants and poultry,,,,,No,,,
05-78-53-34,Animal dung from ruminants and poultry,,,,,No,,,
05-79-19-15,Animal dung from ruminants and poultry,,,,,No,,,
05-79-61-47,Animal dung from ruminants and poultry,,,,,No,,,
05-80-01-62,Animal dung from ruminants and poultry,,,,,No,,,
05-80-44-05,Sting/Stingless bee honey,3,0,100,Litres,Yes,80,10000,
05-80-44-05,Animal dung from ruminants and poultry,,,,,No,,,
05-80-59-39,Animal dung from ruminants and poultry,,,,,No,,,
05-80-90-70,Animal dung from ruminants and poultry,,,,,Yes,,,50000
05-81-00-61,Animal dung from ruminants and poultry,,,,,No,,,
05-81-00-79,Animal dung from ruminants and poultry,,,,,No,,,
05-81-30-57,Animal dung from ruminants and poultry,,,,,No,,,
05-81-44-05,Animal dung from ruminants and poultry,,,,,No,,,
05-81-55-37,Animal dung from ruminants and poultry,,,,,No,,,
05-81-60-78,Animal dung from ruminants and poultry,,,,,No,,,
05-81-69-19,Animal dung from ruminants and poultry,,,,,No,,,
05-82-01-02,Animal dung from ruminants and poultry,,,,,No,,,
05-82-20-25,Animal dung from ruminants and poultry,,,,,No,,,
05-82-97-08,Animal dung from ruminants and poultry,,,,,No,,,
05-83-23-27,Animal dung from ruminants and poultry,,,,,No,,,
05-83-61-21,Sting/Stingless bee honey,1,0,5,KG,No,,,
05-83-89-06,Animal dung from ruminants and poultry,,,,,Yes,,,24667
05-83-93-44,Animal dung from ruminants and poultry,,,,,No,,,
05-84-44-67,Animal dung from ruminants and poultry,,,,,No,,,
05-84-83-21,Animal dung from ruminants and poultry,,,,,No,,,
05-85-14-16,Sting/Stingless bee honey,3,0,0,,,,,
05-86-36-59,Animal dung from ruminants and poultry,,,,,No,,,
05-86-40-30,Animal dung from ruminants and poultry,,,,,No,,,
05-86-41-67,Animal dung from ruminants and poultry,,,,,No,,,
05-86-44-16,Animal dung from ruminants and poultry,,,,,No,,,
05-86-65-96,Animal dung from ruminants and poultry,,,,,No,,,
05-86-79-19,Animal dung from ruminants and poultry,,,,,No,,,
05-86-93-89,Animal dung from ruminants and poultry,,,,,No,,,
05-86-94-93,Animal dung from ruminants and poultry,,,,,No,,,
05-87-62-02,Animal dung from ruminants and poultry,,,,,No,,,
05-87-66-93,Animal dung from ruminants and poultry,,,,,No,,,
05-87-86-00,Animal dung from ruminants and poultry,,,,,No,,,
05-87-98-77,Animal dung from ruminants and poultry,,,,,No,,,
05-88-23-42,Animal dung from ruminants and poultry,,,,,No,,,
05-88-41-96,Animal dung from ruminants and poultry,,,,,No,,,
05-88-65-38,Animal dung from ruminants and poultry,,,,,No,,,
05-88-71-01,Animal dung from ruminants and poultry,,,,,No,,,
05-88-89-63,Animal dung from ruminants and poultry,,,,,No,,,
05-88-99-37,Animal dung from ruminants and poultry,,,,,No,,,
05-89-86-14,Animal dung from ruminants and poultry,,,,,Yes,,,953333
05-89-89-93,Animal dung from ruminants and poultry,,,,,No,,,
05-90-06-10,Animal dung from ruminants and poultry,,,,,No,,,
05-90-11-75,Animal dung from ruminants and poultry,,,,,No,,,
05-90-14-78,Animal dung from ruminants and poultry,,,,,No,,,
05-90-38-75,Animal dung from ruminants and poultry,,,,,No,,,
05-90-51-77,Sting/Stingless bee honey,20,0,100,Litres,Yes,98,4000,
05-90-51-77,Animal dung from ruminants and poultry,,,,,No,,,
05-90-62-74,Animal dung from ruminants and poultry,,,,,No,,,
05-90-71-75,Animal dung from ruminants and poultry,,,,,No,,,
05-90-75-88,Animal dung from ruminants and poultry,,,,,No,,,
05-91-29-49,Animal dung from ruminants and poultry,,,,,No,,,
05-92-10-05,Animal dung from ruminants and poultry,,,,,No,,,
05-92-51-93,Animal dung from ruminants and poultry,,,,,No,,,
05-93-09-71,Animal dung from ruminants and poultry,,,,,No,,,
05-93-30-19,Animal dung from ruminants and poultry,,,,,No,,,
05-93-42-57,Animal dung from ruminants and poultry,,,,,No,,,
05-93-62-80,Animal dung from ruminants and poultry,,,,,No,,,
05-93-65-10,Animal dung from ruminants and poultry,,,,,No,,,
05-94-14-47,Animal dung from ruminants and poultry,,,,,No,,,
05-94-46-84,Animal dung from ruminants and poultry,,,,,No,,,
05-94-62-07,Animal dung from ruminants and poultry,,,,,No,,,
05-95-04-73,Animal dung from ruminants and poultry,,,,,No,,,
05-95-18-84,Animal dung from ruminants and poultry,,,,,No,,,
05-95-30-31,Animal dung from ruminants and poultry,,,,,No,,,
05-95-74-73,Animal dung from ruminants and poultry,,,,,No,,,
05-95-75-40,Animal dung from ruminants and poultry,,,,,No,,,
05-95-86-42,Animal dung from ruminants and poultry,,,,,No,,,
05-96-20-33,Animal dung from ruminants and poultry,,,,,No,,,
05-96-81-42,Animal dung from ruminants and poultry,,,,,No,,,
05-97-20-31,Animal dung from ruminants and poultry,,,,,No,,,
05-97-40-76,Animal dung from ruminants and poultry,,,,,No,,,
05-97-77-37,Animal dung from ruminants and poultry,,,,,No,,,
05-97-93-40,Animal dung from ruminants and poultry,,,,,No,,,
05-98-01-60,Animal dung from ruminants and poultry,,,,,No,,,
05-98-54-09,Animal dung from ruminants and poultry,,,,,No,,,
05-98-89-12,Animal dung from ruminants and poultry,,,,,No,,,
05-99-28-67,Animal dung from ruminants and poultry,,,,,No,,,
05-99-57-19,Animal dung from ruminants and poultry,,,,,No,,,
05-99-57-49,Animal dung from ruminants and poultry,,,,,No,,,
05-99-61-79,Animal dung from ruminants and poultry,,,,,No,,,
05-99-65-93,Animal dung from ruminants and poultry,,,,,No,,,
06-00-27-98,Animal dung from ruminants and poultry,,,,,No,,,
06-00-47-95,Animal dung from ruminants and poultry,,,,,No,,,
06-00-52-97,Animal dung from ruminants and poultry,,,,,No,,,
06-00-68-32,Animal dung from ruminants and poultry,,,,,No,,,
06-00-90-13,Animal dung from ruminants and poultry,,,,,No,,,
06-00-97-34,Animal dung from ruminants and poultry,,,,,No,,,
06-02-01-44,Animal dung from ruminants and poultry,,,,,No,,,
06-02-11-49,Animal dung from ruminants and poultry,,,,,No,,,
06-02-29-59,Animal dung from ruminants and poultry,,,,,No,,,
06-02-68-54,Animal dung from ruminants and poultry,,,,,No,,,
06-02-86-86,Animal dung from ruminants and poultry,,,,,No,,,
06-03-02-05,Animal dung from ruminants and poultry,,,,,No,,,
06-03-25-72,Animal dung from ruminants and poultry,,,,,No,,,
06-03-66-01,Animal dung from ruminants and poultry,,,,,No,,,
06-04-27-50,Animal dung from ruminants and poultry,,,,,No,,,
06-04-27-64,Animal dung from ruminants and poultry,,,,,No,,,
06-04-40-79,Animal dung from ruminants and poultry,,,,,No,,,
06-04-72-88,Animal dung from ruminants and poultry,,,,,No,,,
06-04-75-08,Animal dung from ruminants and poultry,,,,,No,,,
06-04-91-79,Animal dung from ruminants and poultry,,,,,No,,,
06-05-24-02,Animal dung from ruminants and poultry,,,,,No,,,
06-05-35-27,Animal dung from ruminants and poultry,,,,,No,,,
06-06-03-51,Animal dung from ruminants and poultry,,,,,No,,,
06-06-29-70,Animal dung from ruminants and poultry,,,,,No,,,
06-06-49-84,Animal dung from ruminants and poultry,,,,,No,,,
06-06-92-79,Animal dung from ruminants and poultry,,,,,No,,,
06-06-93-67,Animal dung from ruminants and poultry,,,,,No,,,
06-07-68-53,Animal dung from ruminants and poultry,,,,,No,,,
06-08-14-45,Animal dung from ruminants and poultry,,,,,No,,,
06-08-39-10,Animal dung from ruminants and poultry,,,,,No,,,
06-08-70-71,Animal dung from ruminants and poultry,,,,,No,,,
06-08-72-47,Animal dung from ruminants and poultry,,,,,No,,,
06-09-45-61,Animal dung from ruminants and poultry,,,,,No,,,
06-09-57-59,Animal dung from ruminants and poultry,,,,,No,,,
06-09-58-96,Animal dung from ruminants and poultry,,,,,No,,,
06-09-89-95,Animal dung from ruminants and poultry,,,,,No,,,
06-10-34-55,Animal dung from ruminants and poultry,,,,,No,,,
06-10-59-42,Animal dung from ruminants and poultry,,,,,No,,,
06-10-60-89,Animal dung from ruminants and poultry,,,,,Yes,,,193333
06-10-74-75,Animal dung from ruminants and poultry,,,,,Yes,,,1267
06-11-00-37,Animal dung from ruminants and poultry,,,,,No,,,
06-11-07-92,Animal dung from ruminants and poultry,,,,,No,,,
06-11-37-53,Animal dung from ruminants and poultry,,,,,No,,,
06-11-81-87,Animal dung from ruminants and poultry,,,,,No,,,
06-12-34-96,Animal dung from ruminants and poultry,,,,,No,,,
06-12-66-52,Animal dung from ruminants and poultry,,,,,No,,,
06-12-78-12,Animal dung from ruminants and poultry,,,,,Yes,,,63333
06-13-08-94,Animal dung from ruminants and poultry,,,,,No,,,
06-13-54-78,Animal dung from ruminants and poultry,,,,,No,,,
06-13-86-49,Animal dung from ruminants and poultry,,,,,No,,,
06-14-68-79,Animal dung from ruminants and poultry,,,,,No,,,
06-14-83-20,Animal dung from ruminants and poultry,,,,,No,,,
06-15-05-09,Animal dung from ruminants and poultry,,,,,No,,,
06-15-08-56,Animal dung from ruminants and poultry,,,,,No,,,
06-15-56-35,Animal dung from ruminants and poultry,,,,,No,,,
06-15-60-45,Animal dung from ruminants and poultry,,,,,No,,,
06-15-99-83,Animal dung from ruminants and poultry,,,,,No,,,
06-16-04-66,Animal dung from ruminants and poultry,,,,,No,,,
06-16-57-62,Animal dung from ruminants and poultry,,,,,No,,,
06-16-71-82,Animal dung from ruminants and poultry,,,,,No,,,
06-16-78-72,Animal dung from ruminants and poultry,,,,,No,,,
06-17-03-37,Animal dung from ruminants and poultry,,,,,No,,,
06-17-21-73,Animal dung from ruminants and poultry,,,,,No,,,
06-17-32-94,Animal dung from ruminants and poultry,,,,,No,,,
06-17-40-41,Animal dung from ruminants and poultry,,,,,No,,,
06-17-73-16,Animal dung from ruminants and poultry,,,,,No,,,
06-17-84-48,Animal dung from ruminants and poultry,,,,,No,,,
06-17-87-44,Animal dung from ruminants and poultry,,,,,No,,,
06-18-15-78,Animal dung from ruminants and poultry,,,,,No,,,
06-18-76-60,Animal dung from ruminants and poultry,,,,,No,,,
06-18-80-88,Animal dung from ruminants and poultry,,,,,No,,,
06-18-82-02,Animal dung from ruminants and poultry,,,,,No,,,
06-18-95-06,Animal dung from ruminants and poultry,,,,,No,,,
06-18-98-36,Sting/Stingless bee honey,2,0,0,,,,,
06-19-16-50,Animal dung from ruminants and poultry,,,,,No,,,
06-19-46-87,Animal dung from ruminants and poultry,,,,,No,,,
06-20-30-17,Animal dung from ruminants and poultry,,,,,No,,,
06-20-71-66,Animal dung from ruminants and poultry,,,,,No,,,
06-20-86-28,Animal dung from ruminants and poultry,,,,,No,,,
06-20-92-66,Animal dung from ruminants and poultry,,,,,No,,,
